"","episode","start_time","end_time","actor","text","vox_machina","guest","staff","matt","arc","arc_no","time_in_secs","word_count","words_per_ms","turn_number","actor_Guest"
"1410",12,12044.306,12048.207,"DAN","i love music. play something baroque.",0,1,0,0,"Kraghammer",1,3.90099999999984,7,0.00179441168931051,1410,"GUESTS"
"1411",12,12048.207,12051.71,"MATT","she grabs in her tent and pulls out a small sack, throws it over her shoulder. with the other hand she pulls out this tiny, crappy-ass violin that looks like it's seen better days on the road, and begins to play against the side of her shoulder this withering 'eeeeeee'.",0,0,0,1,"Kraghammer",1,3.50299999999879,53,0.0151298886668622,1411,"MATT"
"1412",12,12061.845,12064.394,"ZAC","great, we now have the saddest fucking traveling group of misfits i've ever seen in my life.",0,0,1,0,"Kraghammer",1,2.54900000000089,19,0.00745390349156272,1412,"ZAC"
"1413",12,12065.989,12069.081,"IFY","hey, let the dude with the nubs have his, you know",0,1,0,0,"Kraghammer",1,3.09200000000055,11,0.00355756791720506,1413,"GUESTS"
"1414",12,12069.081,12071.163,"ZAC","yeah, you got all the money, you handle the money.",0,0,1,0,"Kraghammer",1,2.08200000000033,11,0.00528338136407216,1414,"ZAC"
"1415",12,12071.163,12072.483,"DAN","classic dwarf dabs.",0,1,0,0,"Kraghammer",1,1.31999999999971,4,0.0030303030303037,1415,"GUESTS"
"1416",12,12072.483,12074.22,"ZAC","he's without fingers, i've got nothing out of this.",0,0,1,0,"Kraghammer",1,1.73699999999917,12,0.00690846286701539,1416,"ZAC"
"1417",12,12074.22,12078.078,"DAN","i've got seven. lucky number.",0,1,0,0,"Kraghammer",1,3.85800000000017,7,0.00181441161223424,1417,"GUESTS"
"1418",12,12078.078,12084.277,"MATT","and with that, the legend of these journeymen continues forward into the annals of history. well-played, guys.",0,0,0,1,"Kraghammer",1,6.19900000000052,19,0.00306501048556193,1418,"MATT"
"1419",12,12094.027,12097.145,"MATT","so what is the name of your party? what is the title of your traveling band?",0,0,0,1,"Kraghammer",1,3.11800000000039,17,0.00545221295702305,1419,"MATT"
"1420",12,12097.145,12100.678,"MARISHA","what is it? party title, party title.",1,0,0,0,"Kraghammer",1,3.53299999999945,8,0.00226436456269495,1420,"MARISHA"
"1421",12,12100.678,12103.976,"ZAC","nub 'n' butters.",0,0,1,0,"Kraghammer",1,3.29800000000068,4,0.00121285627653098,1421,"ZAC"
"1422",12,12103.976,12106.073,"DAN","nub 'n' butters?",0,1,0,0,"Kraghammer",1,2.09699999999975,4,0.00190748688602788,1422,"GUESTS"
"1423",12,12106.073,12109.072,"ZAC","it seems like something this guy would say.",0,0,1,0,"Kraghammer",1,2.9989999999998,9,0.00300100033344469,1423,"ZAC"
"1424",12,12109.072,12111.168,"IFY","the good, the rad, and the nubbly.",0,1,0,0,"Kraghammer",1,2.09599999999955,8,0.00381679389313059,1424,"GUESTS"
"1425",12,12111.168,12112.727,"DAN AND ZAC","the good, the rad, and the nubbly.",0,1,1,0,"Kraghammer",1,1.55900000000111,8,0.0051314945477834,1425,"GUESTS AND ZAC"
"1426",12,12112.727,12114.102,"MATT","the good, the rad, and the nubbly? i like that.",0,0,0,1,"Kraghammer",1,1.375,11,0.008,1426,"MATT"
"1427",12,12114.102,12115.136,"MARISHA","all about that.",1,0,0,0,"Kraghammer",1,1.03399999999965,4,0.00386847195357964,1427,"MARISHA"
"1428",12,12115.136,12118.581,"MATT","all right, you've seen and enjoyed the adventure of the good, the bad the good, the rad, and the nubbly. completely improvised roleplaying experience.",0,0,0,1,"Kraghammer",1,3.44499999999971,26,0.00754716981132139,1428,"MATT"
"1429",12,12122.492,12123.74,"ZAC","i'm the good.",0,0,1,0,"Kraghammer",1,1.24799999999959,5,0.00400641025641156,1429,"ZAC"
"1430",12,12123.74,12126.241,"MATT","well done, guys, that was awesome, that was fun to watch.",0,0,0,1,"Kraghammer",1,2.5010000000002,12,0.00479808076769253,1430,"MATT"
"1431",12,12126.241,12131.406,"ZAC","thank you, matt, that was a lot of fun. this was my first roleplaying experience ever.",0,0,1,0,"Kraghammer",1,5.16500000000087,17,0.00329138431752122,1431,"ZAC"
"1432",12,12131.406,12132.777,"TALIESIN","it was so good!",1,0,0,0,"Kraghammer",1,1.37099999999919,5,0.00364697301240188,1432,"TALIESIN"
"1433",12,12132.777,12134.54,"ZAC","never done one before.",0,0,1,0,"Kraghammer",1,1.76300000000083,5,0.0028360748723753,1433,"ZAC"
"1434",12,12134.54,12135.907,"MARISHA","you looked so happy.",1,0,0,0,"Kraghammer",1,1.36699999999837,5,0.0036576444769612,1434,"MARISHA"
"1435",12,12135.907,12140.695,"ZAC","this is fun. it's a lot of fun. i didn't have friends growing up, so i never got to play this.",0,0,1,0,"Kraghammer",1,4.78800000000047,24,0.00501253132832031,1435,"ZAC"
"1436",12,12140.695,12141.818,"IFY","should've went to those",0,1,0,0,"Kraghammer",1,1.12299999999959,5,0.00445235975066947,1436,"GUESTS"
"1437",12,12141.818,12144.599,"ZAC","no, there weren't enough people, i lived in the woods.",0,0,1,0,"Kraghammer",1,2.78100000000086,12,0.00431499460625541,1437,"ZAC"
"1438",12,12144.599,12149.838,"IFY","no, see, what i did is i went to the gaia forums, if you went to the go gaia forums",0,1,0,0,"Kraghammer",1,5.23899999999958,20,0.00381752242794457,1438,"GUESTS"
"1439",12,12149.838,12153.035,"DAN","gaia? that little anime avatar? super sick.",0,1,0,0,"Kraghammer",1,3.19700000000012,8,0.0025023459493274,1439,"GUESTS"
"1440",12,12153.035,12155.621,"ZAC","we didn't have internet. i didn't know these things existed.",0,0,1,0,"Kraghammer",1,2.58599999999933,13,0.00502706883217454,1440,"ZAC"
"1441",12,12155.621,12157.846,"MARISHA","i was the same way, i feel your pain.",1,0,0,0,"Kraghammer",1,2.22500000000036,10,0.00449438202247117,1441,"MARISHA"
"1442",12,12157.846,12161.354,"LIAM","classic tale of childhood innovation.",1,0,0,0,"Kraghammer",1,3.50799999999981,6,0.0017103762827823,1442,"LIAM"
"1443",12,12161.354,12164.653,"DAN","that's so sad.",0,1,0,0,"Kraghammer",1,3.29900000000089,5,0.00151561079114843,1443,"GUESTS"
"1444",12,12164.715,12169.012,"ORION","that's gonna have to be integrated somehow.",1,0,0,0,"Kraghammer",1,4.29700000000048,9,0.00209448452408634,1444,"ORION"
"1445",12,12169.059,12177.605,"ZAC","all i hope is that the fans of critical role got some enjoyment out of that and that we get even an inkling of the fanart that you guys get when you do your show.",0,0,1,0,"Kraghammer",1,8.54600000000028,36,0.00421249707465467,1445,"ZAC"
"1446",12,12181.234,12182.267,"MATT","oh, i'm sure.",0,0,0,1,"Kraghammer",1,1.03299999999945,5,0.00484027105518168,1446,"MATT"
"1447",12,12182.267,12183.959,"LIAM","please, please, something!",1,0,0,0,"Kraghammer",1,1.69200000000092,4,0.00236406619385215,1447,"LIAM"
"1448",12,12183.959,12187.454,"MARISHA","i really wanna see salty pete with his cape.",1,0,0,0,"Kraghammer",1,3.49499999999898,10,0.00286123032904232,1448,"MARISHA"
"1449",12,12187.454,12189.968,"ZAC","yeah, we didn't really get a good description of what you look like.",0,0,1,0,"Kraghammer",1,2.51400000000103,15,0.00596658711216939,1449,"ZAC"
"1450",12,12189.968,12196.551,"IFY","oh, basically, you know, i look like a dark iron orc, which is like a grayish stone skin, i've got a kimbo slice beard going on.",0,1,0,0,"Kraghammer",1,6.58299999999872,28,0.00425337991797136,1450,"GUESTS"
"1451",12,12198.815,12200.967,"DAN","hell yes!",0,1,0,0,"Kraghammer",1,2.15200000000004,3,0.00139405204460964,1451,"GUESTS"
"1452",12,12200.967,12211.346,"IFY","i have an iron chain around my neck at all times over my chainmail and i got a stein with brass knuckles as the handle.",0,1,0,0,"Kraghammer",1,10.378999999999,26,0.0025050582907797,1452,"GUESTS"
"1453",12,12215.667,12219.876,"IFY","and i always wear my gold sack just out.",0,1,0,0,"Kraghammer",1,4.20900000000074,10,0.0023758612497026,1453,"GUESTS"
"1454",12,12219.876,12221.612,"DAN","flaunt it.",0,1,0,0,"Kraghammer",1,1.73599999999897,3,0.00172811059907937,1454,"GUESTS"
"1455",12,12221.612,12224.048,"IFY","so people know how much money i'm rocking with.",0,1,0,0,"Kraghammer",1,2.43600000000151,11,0.00451559934318274,1455,"GUESTS"
"1456",12,12224.048,12233.073,"ZAC","i basically look exactly like a tiefling wearing a unicorn onesie for no apparent reason whatsoever. i did cut a nice little tail-slot out the back, though.",0,0,1,0,"Kraghammer",1,9.02499999999964,29,0.0032132963988921,1456,"ZAC"
"1457",12,12237.72,12242.002,"MATT","good. that wasn't confusing at all for the horse you've been riding this whole time.",0,0,0,1,"Kraghammer",1,4.28200000000106,18,0.00420364315740204,1457,"MATT"
"1458",12,12242.002,12245.024,"ZAC","well, that horse has seen better days now.",0,0,1,0,"Kraghammer",1,3.02199999999903,9,0.00297816015883617,1458,"ZAC"
"1459",12,12245.024,12246.258,"MATT","yeah.",0,0,0,1,"Kraghammer",1,1.23400000000038,2,0.00162074554294926,1459,"MATT"
"1460",12,12246.258,12247.866,"MARISHA","what do you look like, salty pete?",1,0,0,0,"Kraghammer",1,1.60800000000017,8,0.00497512437810891,1460,"MARISHA"
"1461",12,12247.866,12253.181,"DAN","well, salty pete strikes an imposing figure, he cuts a mean swath. basically he's wearing a battered leather jerkin, some rich woolen pants to get him through those salty nights on the open seas. he also has a velvet doublet because you've gotta treat yourself right every now and then, and of course he's never seen without his signature black cape, which was once upon a time the flag flying high above the masts on the obsidian helen, the ship that he lusted after. he also has a grizzled gray beard, not kimbo slice-esque, more like ser davos seaworthean in stature and size.",0,1,0,0,"Kraghammer",1,5.31500000000051,108,0.0203198494825945,1461,"GUESTS"
"1462",12,12282.762,12283.679,"MARISHA","nice.",1,0,0,0,"Kraghammer",1,0.916999999999462,2,0.00218102508178972,1462,"MARISHA"
"1463",12,12283.679,12284.558,"MATT","fantastic.",0,0,0,1,"Kraghammer",1,0.879000000000815,2,0.00227531285551552,1463,"MATT"
"1464",12,12284.558,12289.628,"ZAC","we basically look like the most hilarious gay bar troupe you could ever see.",0,0,1,0,"Kraghammer",1,5.06999999999971,15,0.00295857988165697,1464,"ZAC"
"1465",12,12291.764,12293.974,"ZAC","straight out of central san francisco.",0,0,1,0,"Kraghammer",1,2.21000000000095,7,0.00316742081447828,1465,"ZAC"
"1466",12,12293.974,12295.626,"MATT","i would party so hard with you guys.",0,0,0,1,"Kraghammer",1,1.65200000000004,9,0.00544794188861971,1466,"MATT"
"1467",12,12295.626,12297.238,"ZAC","i've got these two on metal chains.",0,0,1,0,"Kraghammer",1,1.61199999999917,9,0.00558312655087136,1467,"ZAC"
"1468",12,12297.238,12298.619,"DAN","well, i'm a polar bear.",0,1,0,0,"Kraghammer",1,1.38100000000122,7,0.00506879073134961,1468,"GUESTS"
"1469",12,12298.619,12300.827,"MARISHA","metal chains. i've seen that at anime conventions.",1,0,0,0,"Kraghammer",1,2.20799999999872,10,0.004528985507249,1469,"MARISHA"
"1470",12,12300.827,12302.444,"MATT","get on it, artists.",0,0,0,1,"Kraghammer",1,1.61700000000019,5,0.00309214594928844,1470,"MATT"
"1471",12,12302.444,12304.358,"ZAC","i'm pretty sure in west hollywood i've seen somebody walking down the street in this exact getup.",0,0,1,0,"Kraghammer",1,1.91400000000067,20,0.0104493207941447,1471,"ZAC"
"1472",12,12305.641,12310.702,"MARISHA","i'm pretty sure i have. so here's my question. 'cause was this your first time playing d&d too, dan?",1,0,0,0,"Kraghammer",1,5.06099999999969,23,0.0045445564117766,1472,"MARISHA"
"1473",12,12311.717,12312.414,"DAN","no.",0,1,0,0,"Kraghammer",1,0.697000000000116,2,0.00286944045910999,1473,"GUESTS"
"1474",12,12312.414,12313.752,"LIAM","no, hell no, you can tell.",1,0,0,0,"Kraghammer",1,1.33799999999974,7,0.00523168908819235,1474,"LIAM"
"1475",12,12313.752,12315.091,"MARISHA","but this was your first time.",1,0,0,0,"Kraghammer",1,1.33899999999994,7,0.00522778192681128,1475,"MARISHA"
"1476",12,12315.091,12316.929,"ZAC","i've never done this, this was great.",0,0,1,0,"Kraghammer",1,1.83799999999974,9,0.00489662676822703,1476,"ZAC"
"1477",12,12316.929,12322.101,"MARISHA","did you feel like it was intimidating, the roleplaying aspect of it at first, and how did you feel any awkwardness easing into it?",1,0,0,0,"Kraghammer",1,5.17200000000048,25,0.00483372003093536,1477,"MARISHA"
"1478",12,12325.172,12330.845,"ZAC","well, we are on the internet in front of a lot of people that are silently judging me. there is that small factor. also, there's usually the people sitting here that are fucking professionals, so there is a slight bar that's really, really high, like, a little intimidation there. the roleplaying part's really fun. what i'm intimidated by is just, this is a lot of stuff, this is a lot of information and it's a lot to learn, i'm excited to learn, and i want to know what all this stuff is, because i don't want to feel like a dumdum, and i feel kinda like a dumdum. but this is great, this is so much fun. but yeah, a little intimidated by how vast the knowledge is that's incorporated into this.",0,0,1,0,"Kraghammer",1,5.67299999999886,141,0.0248545742993175,1478,"ZAC"
"1479",12,12366.131,12368.777,"MATT","yeah, it's a lot to throw you at once. you did really good with what was thrown at you.",0,0,0,1,"Kraghammer",1,2.64600000000064,21,0.00793650793650602,1479,"MATT"
"1480",12,12368.777,12373.321,"TALIESIN","it does start to feel smaller. it does eventually start to feel, it's like learning how to juggle, you're like, ahh, and then suddenly it's like, okay.",1,0,0,0,"Kraghammer",1,4.54399999999987,31,0.00682218309859175,1480,"TALIESIN"
"1481",12,12376.576,12381.251,"DAN","once you learn the basic math, it's basically just applying that to every situation, and once you get that down, it's just a matter of getting into the minutiae. and that's something that took me a while, 'cause math was not my strong suit",0,1,0,0,"Kraghammer",1,4.67500000000109,47,0.0100534759358265,1481,"GUESTS"
"1482",12,12388.548,12389.411,"ZAC","oh no.",0,0,1,0,"Kraghammer",1,0.862999999999374,3,0.00347624565469545,1482,"ZAC"
"1483",12,12389.411,12391.382,"DAN","unless it's the number one, which i'll roll all day everyday.",0,1,0,0,"Kraghammer",1,1.97099999999955,14,0.00710299340436489,1483,"GUESTS"
"1484",12,12391.382,12393.238,"ZAC","yeah, you were throwing number ones, man.",0,0,1,0,"Kraghammer",1,1.85599999999977,8,0.00431034482758675,1484,"ZAC"
"1485",12,12393.238,12399.056,"DAN","i thought it was golf. no, once you learn that basic system, it's really cool, because you can extrapolate from that and apply it to every situation.",0,1,0,0,"Kraghammer",1,5.81800000000112,29,0.0049845307665855,1485,"GUESTS"
"1486",12,12404.807,12405.65,"ZAC","nah.",0,0,1,0,"Kraghammer",1,0.842999999998938,2,0.00237247924080963,1486,"ZAC"
"1487",12,12405.65,12407.001,"IFY","what?",0,1,0,0,"Kraghammer",1,1.35100000000057,2,0.0014803849000734,1487,"GUESTS"
"1488",12,12407.001,12408.612,"DAN","i mean, that's literally how it works.",0,1,0,0,"Kraghammer",1,1.61099999999897,9,0.00558659217877453,1488,"GUESTS"
"1489",12,12408.612,12414.404,"ZAC","i was gonna say we could elaborate on ify's d&d experiences, but i'd prefer to not travel down that trail.",0,0,1,0,"Kraghammer",1,5.79200000000128,24,0.00414364640883886,1489,"ZAC"
"1490",12,12415.55,12422.523,"IFY","nah, i've been in a few groups. i'm currently in a ucb group, and i usually tend to play, i'm the guy who starts the fights all the time.",0,1,0,0,"Kraghammer",1,6.97299999999996,33,0.00473253979635741,1490,"GUESTS"
"1491",12,12426.696,12428.177,"MATT","i had a feeling.",0,0,0,1,"Kraghammer",1,1.48099999999977,5,0.0033760972316008,1491,"MATT"
"1492",12,12428.177,12431.259,"ZAC","hector was in your group, and you guys killed him off, right?",0,0,1,0,"Kraghammer",1,3.08200000000033,13,0.00421804023361408,1492,"ZAC"
"1493",12,12431.259,12439.365,"IFY","that was actually dale, it wasn't darren, he's our only cleric and the one fight, the dm told me that, like, the fight initiated, monster went for hector, critical hit, dead one shot, at the beginning of the encounter.",0,1,0,0,"Kraghammer",1,8.10599999999977,42,0.00518134715025922,1493,"GUESTS"
"1494",12,12449.606,12452.324,"DAN","brutal, brutal.",0,1,0,0,"Kraghammer",1,2.71800000000076,3,0.00110375275938159,1494,"GUESTS"
"1495",12,12452.324,12460.907,"IFY","and so the guys that i play with decided, because hector missed a few, so, we'll just resurrect him when he comes back. and so we were playing last sunday, and i was like, oh, what about hector? and he goes, yeah, how long until we have to resurrect him? he goes, oh, it's about ten days. and i was like, how long has it been? he's like, in the game, it's been about a month. so his corpse is rotting.",0,1,0,0,"Kraghammer",1,8.58299999999872,86,0.0100198065944323,1495,"GUESTS"
"1496",12,12480.193,12488.105,"MATT","should've put that in my icalendar. oh well.",0,0,0,1,"Kraghammer",1,7.91200000000026,10,0.00126390293225476,1496,"MATT"
"1497",12,12488.105,12494.006,"MARISHA","oh, we missed that resurrection appointment. reschedule.",1,0,0,0,"Kraghammer",1,5.90099999999984,8,0.00135570242331812,1497,"MARISHA"
"1498",12,12494.006,12500.739,"ZAC","can i take one small moment to say, i saw we were at 3,170 subs, 30 more, we'll do another giveaway of a book and a picture. it will take us a little bit to get the books, though, guys, because i'm pretty sure you guys had something to do with this, but in the last two weeks, all the d&d handbooks on amazon have been out of stock. and they weren't a month ago. we keep trying to add them to our wishlist to get more, and they're just out of stock. so we're working on getting some more so we can do them for giveaways and stuff, but when we get to 3,200, we'll give away some more. so sub if you can, it supports all of us.",0,0,1,0,"Kraghammer",1,6.73300000000017,140,0.0207931085697306,1498,"ZAC"
"1499",12,12533.378,12539.409,"MATT","thank you guys so much for watching. any last comments you want to make before we sign off?",0,0,0,1,"Kraghammer",1,6.03099999999904,19,0.00315038965345764,1499,"MATT"
"1500",12,12540.214,12542.281,"ZAC","thank you, coaches.",0,0,1,0,"Kraghammer",1,2.06700000000092,4,0.00193517174649164,1500,"ZAC"
"1501",12,12542.281,12544.322,"LIAM","i would love it if, what was your name again?",1,0,0,0,"Kraghammer",1,2.04099999999926,11,0.00538951494365703,1501,"LIAM"
